,0,1,2
1250,"['5b5dc7dd062194457bc58bcf769d0ad8be8e47c1', 0.026173047738019675]","['c156aa2a374d05a07732930b83684caeacfd1e67', 0.02038579764700452]","['d572de05e0f7e4ab7fedde3a81872c0fea649b1d', 0.014197053269762389]"
1251,"['06a85d5b6b7e35ec853d4a2de72ed0feb723a8f6', 0.019123241643612423]","['dfa533cd1f8e28a9b87c6e15f0742e9398e81245', 0.002257606406268984]","['ec18f079522a38ee2a5471b95eb3b4d443866205', 0.005162122037752251]"
1252,"['8f8cb9644b042ae93337fcf9ef73503640a49c84', 0.003758885212421349]","['c380eec4b91903197b7a8e6840e29f1d9bd2ed55', 0.7948839896465966]","['de3d69016bab58c921243c2774f95232b797f142', 1.030807001078599]"
1253,"['4549b3273ba561a4e251e7b26dfb0e9de72b293e', 0.014472513736043162]","['9fc0f94a15fc9221eb1a7a365510cfc93de01fcf', 0.03645111536004513]","['e7a26d6307015a373456ee8132f0f4c90cef0252', 0.022302495120741346]"
1254,"['2f43c4bcaecf1fb8c0015dfeb18399ca7f0730ad', 0.030767141514212372]","['5968cfc1654db220a325d24f402dbf65288c4adc', 0.022378671176727587]","['fd6e0e1b031d74d662cd2f08314237ee2341b99e', 0.0057025702724557105]"
1255,"['9cf4059bd27a5e61819d713d4e0e665db90b7810', 0.03183018574205095]","['bf68589438b91c9e9f5370922552f808c5cc2e84', 0.011621553807722854]","['f8745aa4cc51c265d9b731e619097d4b69c84703', 0.003297020876834385]"
1256,"['0571fb8ef70fab6b83997ad0902dad30494f1911', 0.0035857106108757534]","['a256685e23be6f9bf8a984d09dee282e7aaa5b87', 0.05570054814248423]","['bd570756815dbb4b00199483a007f60059ed427d', 0.009652685942855434]"
1257,"['7b7c0ac6613e17d48631e0b2861de41f58f622a2', 0.043109288047848374]","['d1fe64e6c29e73fb03ae63e2ddebc5adfb40bb42', 0.023462504885752345]","['ed19a829b5b2bfdf207a294cb4af0ab1db4067be', 0.04358733964674097]"
1258,"['1e0828d63fbc468b0d6ef615a22cc0873f535070', 0.028813246723979877]","['230e4ae7cf5ef391a0ab099a686a8b5e9587eb69', 0.018241289773898144]","['5a8daf15a37209155b5e7cd871a8da23c9e36a98', 0.010448706920294542]"
1259,"['5bdf76e1a082d2646990bfe2529c57492b957f34', 0.050581821618186]","['7f7019aee73bd183298f0b590dd1d9aeb52fab12', 0.027181971471932423]","['9601875f8362f8762633d62af308438ef1bb83f3', 0.01813270090138204]"
1260,"['0c1ce2385917d694c3fd397fff58b377dcd76bdf', 0.0004921262616713894]","['d2e738bf0acecc12bdacab8274cb137fb2e28c5c', 0.020578117961581693]","['e6a7856c7108ea113e54103fff0dd3a5c7f2b235', 0.012313239895332104]"
1261,"['560e1f513ba95dd8b2ff4fe80ba00953bf8333ab', 0.028057844558768478]","['864907c2a6d76f97f2a95e04c16d097bb6b73b94', 0.0729164183805993]","['c631a60d39b26bd3fc85c32589c850a25faeadd8', 0.06648657340625976]"
1262,"['560e1f513ba95dd8b2ff4fe80ba00953bf8333ab', 0.028057844558768478]","['864907c2a6d76f97f2a95e04c16d097bb6b73b94', 0.0729164183805993]","['c631a60d39b26bd3fc85c32589c850a25faeadd8', 0.06648657340625976]"
1263,"['560e1f513ba95dd8b2ff4fe80ba00953bf8333ab', 0.028057844558768478]","['864907c2a6d76f97f2a95e04c16d097bb6b73b94', 0.0729164183805993]","['c631a60d39b26bd3fc85c32589c850a25faeadd8', 0.06648657340625976]"
1264,"['193e0e1828a6d990beb061ee5c0dccb00607065c', 0.01978218109869017]","['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.03297351230631168]","['e4240d593ab987087da85908206feb29ae145725', 0.00911994701239311]"
1265,"['38d4dbe2debf7c19716049f0300ca7b7123df3fc', 0.020759034207662515]","['89ffa8c4a9140cfde75bf1c8c54146a634d7143c', 0.005795059928550726]","['d7c47c5a39001c53351ddd905d1f402bdbf2a324', 0.001071861714086467]"
1266,"['560a56b5f05b96eb4ecdf0f790ef005cc3f43604', 0.05986285227327065]","['b88fe6b43f01355e6c2cc68bb39f76b9a6ca625c', 0.12744730776894547]","['e91474e804696041fe3994f8e72cb4f5e6e03058', 0.03125651744561565]"
1267,"['224512f5c1dd10c66f571ebb9771442f5caba5d7', 0.02583982031255355]","['7b7c920fa16abbc2c10375b920fc991ab79f6e10', 0.013644941210199539]","['c09e80e97956a662f94693d6796f1cc86bcf86a0', 0.02076320250627625]"
1268,"['48a1241a8ae95ed4ceb502d4cf76f884c2be40d0', 0.11199165150070359]","['7b99d32879b22dd634f705df8866714fe4fe3d2c', 0.07033735421843294]","['8a380471297701c2fa6a7eaa375c0c184a93ff77', 0.11675677564901045]"
1269,"['52cf661f68b98f78e10a45c5acb8c19a895f544f', 0.022830469005037764]","['6f42a5d03632ec7c3dcaf538ba110052f6d2a82a', 0.03729316253014517]","['7fec10e1a3cd8912ffcdce07ce0a61b556012641', 0.023236943851790065]"
1270,"['07277389fa87915518fdf8e91621eff87a537bc0', 0.0641459700924429]","['6aa75f5d07531fc86c7a63e8953cf33819f4bb02', 0.09376547558391272]","['9fe6991185937fc59e58e4a4465aff3c979e48a6', 0.040392505752048995]"
1271,"['2c27f7432cf8cf1eec38609105a2fe5a2924959c', 0.030334972445653665]","['54c20584b6735b88f94bf6aaf2e2ceaafa069ece', 0.038549033324343736]","['d2d24c508a6b4a14cc995238defb6bdc7fdce0d5', 0.04676621888462574]"
1272,"['266beb81af6ec33a7e76b79ba9d6bb4f5f702071', 0.006923841125604433]","['419c721996d890862c322f7242b94979c4982093', 0.01206686724615868]","['9d743d52cc057289fd1fc020288cd64f5e08a27b', 0.005477582234427635]"
1273,"['199ceb2cd748dde42dc1e14a1b51a54f59666716', 0.05128337733861777]","['88986c31936e8c95fff6ce2d240eaea17847ae69', 0.0241137452007176]","['9195f376c07b1a85ea6fbc8e6b12d32128687e09', 0.00420723688395514]"
1274,"['063737a34c268e543d4405500eb3cb1ec2dbd77f', 0.004829858766273929]","['8805ba6ccfb6460f188baaa67611663ec88833f4', 0.03120196970639332]","['d56a713ad554c325cbadaf42ec1778ecdbfe5ff0', 0.004523330262580869]"
1275,"['451a2941ee442f295fb79c5e8300ef5fe2207f73', 0.0019876786785992975]","['4d3bad415e4a1967f51988ab0a2807ec77615978', 0.000637284367845986]","['c22491292efca9b60441426854b54581a5024647', 0.006192079225740494]"
1276,"['17bb99afd595ea3f9304aa98d3c32ed570b0dcba', 0.06981045987463663]","['2ef81afd3bb6848426c05b915c10abc736c92c23', 0.012506305048734933]","['c1c60015f17550780c1737b4ba4aabcd8fb66e97', 0.047662456175346896]"
1277,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.0032276190574731024]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003014264405811147]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.002836259428284781]"
1278,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.003283306021408353]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0029445895121687615]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.002793666297047122]"
1279,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.003251532884846922]","['a7776a340c8f400169c4d920ff050540871bae85', 0.0029841077902564893]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0028177752838819342]"
1280,"['12927866ef65819c1ff480b40622b3ebd05ca807', 0.09840594965922154]","['139442b1f2e1359f3870fe490ae231e0091befb4', 0.09840594218882967]","['4dc547f5d254b4496d8d936c0019256cf28e862d', 0.05113892794519466]"
1281,"['3cdf2e5cb987eea62adec431c7712e08f1f49532', 0.8669771421257834]","['b2a54f1dc962077b968a49791cb06c2ae0e12933', 0.010227906325116075]","['f055c409fcec04ff4f4a91db7d614e5941c8698e', 0.008199181493518882]"
1282,"['77d18e25e25982b967d330846fb87f1b522f6df0', 0.2998663574319646]","['ab3ded47e765da17c6c4f1723c046aeada9ca342', 0.2673677850457493]","['f4a4ae5f738ab1b5c4557383286700957db43a74', 0.11487475849365278]"
1283,"['50f182e66f34e812c24ce03b3543326275dab5e2', 0.015241524321234538]","['89eb24f664f5b94c34f24eb2c42a693f444df12f', 0.26685859405804613]","['e36d38005228b91bfe7337ec1867c937c572da25', 0.28530028304011223]"
1284,"['7ef7468c4322250cdcca7680f3c7d1c63bbb297d', 0.08367439359661817]","['d3a4c20180e5c64806b030ccc5dd71d23cd5d32d', 0.05378699697003739]","['efb8772d48a547368635b27f56bb64945b953247', 0.19918639550241907]"
1285,"['6623e1bd99c28dc936aaf18905f52b73350fb707', 0.05982852764246488]","['6f31e3c92dea7bc9dcfc814d61dc00b17790afbd', 0.07036011550068033]","['cff0be72cd4ed8f7b44d93823a47d97bab583a50', 0.054622659267698846]"
1286,"['9ed905db3182491cc90b73bf9fa43de16d2711c5', 0.012840398502987422]","['a692ec847fff507ba554143bb96734e32effd642', 0.015832795795911948]","['bcd6496118ca00f19c539a042afaf43c1e11311a', 0.027922568484355238]"
1287,"['1a1d405a93ce64313a88ed3beec105c7ac4958d5', 0.059884333445401325]","['2db4c693f3a0b8baa79ad295a621efcb473545c5', 0.06256116815761269]","['82cc1b0908b2698d830bdf399ff685d9b15a6085', 0.008151913658303247]"
1288,"['3dc2dcaac37c409832a12b68e654284bb8be1ed9', 0.03464807183621467]","['9eecf162005956c867f1c2a4f24bea31d71fca41', 0.012082498579740017]","['f6561bfcf39b5d3377bb5c69a4079b3249e51698', 0.01771991447646723]"
1289,"['aad7263839296ec1ceff7856000dfd9f6943ea38', 0.0002945696923813659]","['b0188b5f7ccb3b39fd0a8e864a8a55c51b5ea2f8', 0.02077590695542378]","['e82444a23ab7deacc0ee65fa137e8f5567666551', 0.04994476044480183]"
1290,"['560e1f513ba95dd8b2ff4fe80ba00953bf8333ab', 0.23907472343202285]","['9684e49f09230b043bcb7c0c0e4f81ad39d99c30', 0.2437290026256151]","['c631a60d39b26bd3fc85c32589c850a25faeadd8', 0.29268999162590686]"
1291,"['164cfed4b4b51d65160403f0c85061f8995ddb24', 0.050166541678151266]","['3c2e7ca49c429f3640a9a13d7edc003842f35cdb', 0.013546628424250477]","['787eb3c2981ee59bbab7d205794c8b8ce9dccf82', 0.019249657404307518]"
1292,"['323a7e99c4b4d028ebdb8ae357184c1083c80111', 0.4511742616937309]","['4f53224596424ad773f49bdb30a1146cb9602786', 0.415642356831383]","['6bab2ad0f6c812d16f521c323c37f0c1c2fa8e33', 0.4242822060201132]"
1293,"['9aa3203c37078e7c6d2edc71c295eeb6ea0e5e65', 0.10376711939141814]","['acbebba35dc348182daf5f4d14dfdf3a982e5513', 0.049669858508588086]","['c9790218cddd7652cc8051d50b9f0b9fdb93cc24', 0.10890244484587419]"
1294,"['c2665d33318bb4e6e64de45b7f2a65d2b13b3955', 0.01933910875332384]","['c5d01ab66704bfbc5a6e8f2ab1be710403495943', 0.002976951931322795]","['fc7b4c31615d091b6392d230be77b0fe7bf4e98d', 0.004495587195196094]"
1295,"['52d010d04d4190921ba0d9c1a471bfc032d186bd', 0.008307487394660477]","['95f6029d58fe65f57cd0061092f8a6bb6d156269', 0.010343124755218558]","['c8983f73e70e2f9e251d5ba916e1735a667d1102', 0.012590805358341828]"
1296,"['9224e4d629d9de6750042ed2ba312b10889f2cb6', 0.03110080076554431]","['aed2f150c1305a53002c5fde753b9673435257a5', 0.0092595587297788]","['d3b0be5bebb7330f2332e95fb965905882c0d81c', 0.012601608389110439]"
1297,"['38c5c0ac61045640910b5e0bea3a6b205d5ed8a0', 0.010508018164287081]","['444039a0a394c99aad2da4ef0e16b8e54e447711', 0.0035778034421757483]","['ac5a1ddee9ed3ed4819a05d54fe0df8b5072c6f0', 0.0028214177764423628]"
1298,"['9aa3203c37078e7c6d2edc71c295eeb6ea0e5e65', 0.0004036521796705593]","['acbebba35dc348182daf5f4d14dfdf3a982e5513', 0.12096550441142795]","['d71a19cf19cb3cf7656d4ca416a749c90853718d', 0.1001453817446565]"
1299,"['3d6bb0bf9c4e9e9db07ddf8c88c45bd240d21027', 0.005007134271338269]","['6566775eb27754fdbf172c93e63aa3b963299b8d', 0.0021599979275584397]","['954308c82e925713f29a151d5fd2f9914aff4457', 0.002159996738932714]"
1300,"['38d4dbe2debf7c19716049f0300ca7b7123df3fc', 0.036853973918062076]","['89ffa8c4a9140cfde75bf1c8c54146a634d7143c', 0.00031523525754850127]","['d7c47c5a39001c53351ddd905d1f402bdbf2a324', 0.0025573725679863984]"
1301,"['8108382655c10198572cd4ad15cf7286b384d869', 0.021383552007673976]","['81962dc36fd7b9df3a2c0bd4a4f8aacaa00f2991', 0.0037517436875479757]","['f5eb54cfa9d85197b463a62651e66e236d7ab6fa', 0.05845695717810911]"
1302,"['8d7c04a9922f131c0e5473794e7fdf57ab42b50b', 0.04459474554310002]","['976da3dc689c23133ea4825cb52f6973173e13d6', 0.0024427940326623436]","['ffeab0976980ea768d0dd7ec988f0a595746e755', 0.03578443971704108]"
1303,"['1050a94358696f28636aa35ede9185fc57d58d62', 0.015634058370676232]","['107b036d160d074312934b6065330a52e9c9a069', 0.05605677027231627]","['f14d5dd1137ca05d9fc8c300d0a0a539fccd49cd', 0.07638406900230076]"
1304,"['69642e9647406069f788562235ab3ce1367584f8', 0.1660184538590505]","['7a3bcddc240105e9dfcb2d71f005d5303ac9d843', 0.18748216437787404]","['c62b01d5b982294274f17847adacddfebea09fac', 0.008084475639259408]"
1305,"['a4e167401c84d6afe3cc5ca08219b689171c07ed', 0.007461476584235936]","['b1b30417a49eac759c63d9dda9153062c596b9b4', 0.0013978859181471833]","['f95e13f5ebb40be3598137c4039b18ca8a9178ba', 0.03780188806667469]"
1306,"['179152862b8bb11f98ddf89cfef74a0c59018b12', 1.138988809975487]","['5d8750e1fef21aaa0c2917d052e649dade6fad03', 1.1618690135440306]","['c9b0cb0fc6548840e6e08bc454a8a9b410e725ca', 1.224042854076062]"
1307,"['ba0f3bb9cf0dd654d7ad75bb067ad5f96c6909a5', 0.023835995164044745]","['e9a90d34fc89c7b2d3f8c0f30f895c02288c29fb', 0.015179340021390491]","['ed565f3e7432c3677f896f24f2b946b3f0ff310d', 0.015752616607688036]"
1308,"['54eb7842318ea88b090991265fe757c7bfa57991', 0.06945071557770212]","['b1453dd52ed600425ca658d672e30d0c780c5a9f', 0.34578036190766415]","['f71d0c3596c581e60f4c0bdf5ec8bc8c4bea059d', 0.016089298323057215]"
1309,"['42eb8310fea3b262bc7eb610a12c88bc8b69e5e1', 0.0038140019643219747]","['5f139688865645b2c3cdc8ae565a624a7424ee21', 0.0018688597824357597]","['ae914672ad6acef8614653366d1d3d4fa078af76', 0.03780884203718538]"
1310,"['6b4be553c624b2f4200920ba1c50ff02447e0e75', 0.0522020952559073]","['9c843b56b86fad70852007dc5f5b98023563633d', 0.011542502714896472]","['d350738e15367c2525c988e9e27244bb533814cf', 0.03248284481741671]"
1311,"['a6232b15dbed7cda9e37d8552cabae1f5f7cdb4e', 0.007102914997721309]","['acd70328ddd508b59563c2d39da7e69ab1fbcf88', 0.011109169267308963]","['e147d5ed5add4f99d72b692f235a4f2800866c6a', 0.004402015301748457]"
1312,"['236c0b06d7e8cc0ed65cc660f5e8175349523ddf', 0.00231477000875987]","['b1d1d8bf1c1bf564a37a483bbc7006cc2c2f4367', 0.0324801883144302]","['c52ddf4afe4848a7c4cf6c0f61bb3fc902c35fac', 0.00636565396403121]"
1313,"['11507078a245706d50eeb204deca1c3ce63e6216', 0.04890168909482743]","['9e099feccafe9370e0e6a7bea280d039428d004b', 0.040736834690500906]","['b8c4e12caca737a7cc827f6e3c3847f991aeca37', 0.03320833927108435]"
1314,"['1cf44795ea4e2147b20f7600ae6512a0db3d4923', 0.03384320379854455]","['2223c9dc0c5d98899ec577d55a46013be8b86ba3', 0.0212937129308684]","['fe9a7c3016702852af7f16735609dd24681590ab', 0.11716463175947484]"
1315,"['08275b9ab44070befdc08e23337b5da83cfa770a', 0.003547827817753041]","['258ada9548d587ae826587ffb61eac435cb45138', 0.006262793420538492]","['eea8b378c46904a5df6008decfb16278ee0e3b91', 0.014498979603586764]"
1316,"['658c20dae345d21efd5e8ae6c6e550f9fd2ac9c4', 0.035965790095988194]","['faceff1014a898562ff74d68bbeb43552780d946', 0.019512064142368033]","['ff2fa26cdd671579e6a79a6fed37756bd46ca391', 0.05203081773637569]"
1317,"['0e8d3d17a2eef6d256cb1438343a34a9474a8d9e', 0.039653030779678376]","['c302644f5af333e8ccb2e15ae8d14aecf2565d4d', 0.016187785688413583]","['e690739fefba0ff618b1038a48cc89f373faf57c', 0.053791527181356755]"
1318,"['3f98038ee18749bf6defd251955c535269b8bb61', 0.02376340200512318]","['83f45c2787e0be3a456172a3aee262fac2846640', 0.018703936664932603]","['f5f9fbc14517638c795c12e8c36656fc45d40419', 0.03284564126992686]"
1319,"['125aadde1bf6dab90f3ef39d3949e1978c18b462', 0.07942750024270295]","['2a18edf57e3bd0e8c37f6d18f8d4931b8bf3e386', 0.06990982153575662]","['418e387f1c6f34a3a683b5fb5db4c12341c7dbce', 0.08540163291389688]"
1320,"['0add99d62e77a25708f79f0813b67b41a8af7310', 0.022762091986645295]","['0c8687d366153faa16be3aec12066d68f64f08b4', 0.13296988613703117]","['8dbece1ec62faba77046b35e1f18e85bdbec0de4', 0.11451251757516874]"
1321,"['5fa1e37311aba08122f537b44dbcf6c96eaa623d', 0.004548715626700203]","['d62526aecd7f98f840b47ad9a8b7de86f79a9521', 0.03270321623234256]","['dc898f287f7037d7f3e86cfc4f39b18369400429', 0.001206758417931335]"
1322,"['053da1b34835419501de054c3c6ab0198260b3e0', 0.03197085611634119]","['c94d30965605216e82e20b2ffbc8ecf0762fefa7', 0.023638496360739683]","['e61abe52ba7c728eb16ffd96ebf41453012327b6', 0.010222998643980411]"
1323,"['1266712a0df5f60596d480c5c0646e211a115229', 0.33006043821482395]","['970e8a423e90db0c903f958103cf0c87f75b9487', 0.22915730115339672]","['de61ad30c82345690690aecfdd25122a5e369cc0', 0.21451520672279917]"
1324,"['352b0a7b670067aea299c80e19f4e071c521a471', 0.10064258868692362]","['a256685e23be6f9bf8a984d09dee282e7aaa5b87', 0.01241557497785047]","['bd570756815dbb4b00199483a007f60059ed427d', 0.050787373170442095]"
1325,"['352ce0692c30a779a090e332a779dfc669ee86ab', 0.04978015840576996]","['3e0f13c3f7816066af21a3944e7e899f7720244e', 0.12960201316852574]","['94a6e6f4946702f26647bd158f934a1575248bd6', 0.13712255505846122]"
1326,"['bedd63c7ac62b2666fe073bc372d1766906dee69', 0.0114350072416944]","['c275ef084fdebb7dd4d067a61f62c3de46ee6f38', 0.011856506425220093]","['c72febdcd0afd346208bcfe40d10015e507affe2', 0.031670193634517556]"
1327,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.0024412317577882587]","['6af5c454bdb6b42ff3f06104419adb865c0e5c73', 0.01975509182500015]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.01596437122736088]"
1328,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0012463207304147514]","['a7776a340c8f400169c4d920ff050540871bae85', 2.3332793513344882e-05]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0018358297710723544]"
1329,"['734142268d6ed0fc0793d1dcbe5a47a7cfd55c75', 0.0028897671915011757]","['a1978105c078b200c84789c0423a4297c51740b9', 0.011834075351958477]","['f763dc4bbc1e181512ec7f5906d8f00e8644cb1f', 0.00849252976180537]"
1330,"['06c6cfdf315237a7a1dafc3c0927e2c420c539fb', 0.03475947061807649]","['5e680ca99a4dcc6dbd2028f887c26b498e910ba3', 0.04603474558681552]","['e80607270226022f9e04d5ffe15e2527b5811d94', 0.2594358294069433]"
1331,"['4410f1270b133e28b82b1990ed5907ade19f5c6f', 0.002845047899878363]","['c3ac0d2b96c45af71b8936d326ec58ea043ec578', 0.045326342119806996]","['f1f20181d240b41adbbd1a57493eca63b811a8cf', 0.008829232760466656]"
1332,"['3ebf2f9710b22cb511c2eba9edd0813907c71f47', 0.1463653018372824]","['5e936a942db25c877216606d3b58afa309b8c004', 0.026796242722823008]","['93877f630e7d8f0f543b8ee0311b872d9614c192', 0.026863210996304763]"
1333,"['1b3e4ab6c2b3a30838bef9c300bd042dce635711', 0.0026775753634178793]","['dd9a9ef14c74af0ce0206728bcf639220ae91020', 0.010047603353199801]","['fba6e714e935d54176127dfe8c834432b436094e', 0.027611162760380042]"
1334,"['1266712a0df5f60596d480c5c0646e211a115229', 0.03744784270280302]","['37d1fbe18d6443e6be52f6ade3251b3395db39fe', 0.06576310101850201]","['de61ad30c82345690690aecfdd25122a5e369cc0', 0.047419214669341396]"
1335,"['0376d5335bced59e6081839ea4e7ce1707e3bb86', 0.008145978514770506]","['3cf7aaffa20e10a56756a972c55ca0c84bfcafdc', 0.018961256416608126]","['6af5c454bdb6b42ff3f06104419adb865c0e5c73', 0.013490445423311464]"
1336,"['4d8178a456aacac1d54a68056793df37118ee8ab', 0.05522008233379689]","['b88fe6b43f01355e6c2cc68bb39f76b9a6ca625c', 0.03254645360060383]","['ff36a62e6d3cd3a26601eb990ccdf0f3a5d50e07', 0.07977862361686755]"
1337,"['9ea577b6ce3e5bf42df06b9dc89df5902805209d', 0.04280148853078882]","['e5ab93a3e2c8cd58b2c817f540c6959c6d27e2b6', 0.036459870074587945]","['f4eafbd6551003cf8a3e82eb20179ce8b56a86d8', 0.037165304585847]"
1338,"['2c9a58099635e9f3e4398a90a47f3223468fcb93', 0.011798703533990332]","['bf3f349ce25fd5b5a2f1a0467a191b222c62c0b1', 0.028728393983638693]","['cdd12de08c6385d656dee41ef6b5d674d2f97340', 0.009555536660699448]"
1339,"['1266712a0df5f60596d480c5c0646e211a115229', 0.10187754021929143]","['bb1af26c6d6db901bbfa40330195863c250f983a', 0.12478176043770245]","['de61ad30c82345690690aecfdd25122a5e369cc0', 0.12072839735565671]"
1340,"['91369f4fe1769550646844c6bebf7025c6ae6be9', 0.05725848035757812]","['9b6109785b26ab6fb24f0a5ff92fd4bd67d95f79', 0.12304002002883589]","['be2d875c62cff205228f853b2ebec53648a07d90', 0.05725848035757812]"
1341,"['475f89cd51cbd8524b0019bc8ee9efdac9a93f7c', 0.03216403168328785]","['771911e68949a3448df3e43ac8e9588660bbf3e8', 0.021145048239597248]","['d3ff244e79de12e3f1266bb93c8cebe32ff14709', 0.007640331754102414]"
1342,"['0ec166f10b972a4398cbd9a2cd883af18cd9cdb2', 0.10481805392452861]","['a4e167401c84d6afe3cc5ca08219b689171c07ed', 0.016025775890499555]","['b1b30417a49eac759c63d9dda9153062c596b9b4', 0.02625185065919308]"
1343,"['3301013abae8f828a9cce6264fa7d5c63f220ff3', 0.060977988819313364]","['60e51cfdccab09209c40a6657b4b603dad569d4e', 0.07860766314123029]","['8fe6b75db1630f73df519631f405ebb5063c0ba7', 0.04272970372860859]"
1344,"['3112dc773cc417ee0ac78c763e0dd625a4e0bb29', 0.020130761830324306]","['45f3bca59a18126739210e32443da6c7cfc1f02b', 0.010035456938753325]","['5552839ebbaf71fec2f8cd6fac51ff6739c41e3a', 0.020595715270468603]"
1345,"['2a48b877a4772071b3d6451a30822afc727ba465', 0.00801914442637333]","['38f61e10f178f6a896e1a081d4176f1bd9519e53', 0.007928819606853066]","['402ef6746607108e13de553b07528581e443db06', 0.007073901518246875]"
1346,"['029745d898849f171d9f42a46d8a6979a40676a7', 1.2986107944764498]","['0e17fc4a4d81da6217b0fba9f01f6e8e114d6c2f', 1.3433623037126463]","['b31be4a6a756c5a8a060e2823e5e9be4d8a7588f', 1.3058959626012316]"
1347,"['81ff58cf20e05a2ffcc9053e3c7b16f3e2eef53e', 0.01863874132560796]","['8cba72f45734fdcf14c653539dd7fdaa53520288', 0.007960075754123377]","['c068fd22f7e9b74c2b0a0711e4d105383b6bc126', 0.0005321994440677227]"
1348,"['8b53faa41cecaecaf1336257d17d7966eba72e63', 0.011458705858919123]","['8fb4d29222fafabddf5630b5f3c8f6faf8ffbce6', 0.02642203181858411]","['c1c60015f17550780c1737b4ba4aabcd8fb66e97', 0.02570262831437152]"
1349,"['1f0a58ed11f056aace00998e5af9b99e4bba54c6', 0.010370912204937258]","['f6d5c22abb8ae167a14e59b9c9adaa40104bb0f0', 0.0031804057900581733]","['f9390d4fa391cdd8e59adc6b669704cfa8effd56', 0.04562431888040442]"
1350,"['266beb81af6ec33a7e76b79ba9d6bb4f5f702071', 0.10763924664447189]","['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.11503685228995927]","['c3ddb5ee375a58613ffc294e7730de0a6430bf2b', 0.11908540068634033]"
1351,"['2c27f7432cf8cf1eec38609105a2fe5a2924959c', 0.0004437459160215298]","['54c20584b6735b88f94bf6aaf2e2ceaafa069ece', 0.002385688213859566]","['d2d24c508a6b4a14cc995238defb6bdc7fdce0d5', 0.004156287598383295]"
